"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:2000816","negative regulation of mitotic sister chromatid separation",50,0.712475054305298,2.32585273090816,1.86652631937066e-08,1.05837086974045e-06,8.45733784158655e-07,4254,"tags=60%, list=15%, signal=51%","83540/991/220134/699/5347/221150/1063/9212/10403/147841/55143/57405/701/11130/332/57082/7272/891/9319/56155/83903/4085/9184/55055/9735/5885/3619/348654/26271/54908"
"GO:0031577","spindle checkpoint signaling",49,0.724506090541011,2.35472159924809,1.93631573024797e-08,1.08814028626614e-06,8.69522233000453e-07,1405,"tags=45%, list=5%, signal=43%","83540/991/220134/699/5347/221150/1063/9212/10403/147841/55143/57405/701/11130/332/57082/7272/891/9319/56155/83903/4085"
"GO:0090307","mitotic spindle assembly",75,0.640151780187371,2.21700298961697,2.24082528078469e-08,1.24811985108485e-06,9.97360334568166e-07,2285,"tags=25%, list=8%, signal=23%","4751/126353/24137/4605/991/22974/29128/5347/3833/9212/55143/332/9493/56992/3832/29127/285643/9055/1104"
"GO:0055008","cardiac muscle tissue morphogenesis",61,-0.711934138942558,-2.21969992926179,2.26827226479342e-08,1.25232505566753e-06,1.00072067231606e-06,1366,"tags=28%, list=5%, signal=27%","3084/1901/650/5629/7049/27063/70/4624/85366/4634/7273/7135/8557/7134/4625/4633/129446"
"GO:0033047","regulation of mitotic sister chromatid segregation",57,0.691063875137248,2.28117385878382,2.33527301901621e-08,1.27810507666853e-06,1.02132123431208e-06,1405,"tags=40%, list=5%, signal=38%","83540/991/220134/699/5347/221150/1063/9212/983/10403/147841/55143/57405/701/11130/332/57082/7272/891/9319/56155/83903/4085"
"GO:0007015","actin filament organization",460,-0.439570766362656,-1.73565226348557,2.67253647116115e-08,1.45008142668002e-06,1.15874584929292e-06,3476,"tags=20%, list=12%, signal=18%","8829/9037/90102/221061/5295/120/644150/29767/126206/395/9353/5345/9270/10486/2039/58480/1730/23189/57477/6708/246176/57381/4739/28984/85358/390/80206/9839/130271/22998/23433/10979/5734/23500/10411/246/4648/81553/445815/22899/6387/10178/10395/6711/4233/256949/6840/6376/283446/11346/10391/1901/6863/25802/158763/2934/5071/7169/10810/274/6422/6366/5629/5063/6869/1264/1073/171024/11170/6369/93661/23671/27295/10580/6710/51676/7111/70/29765/79933/1440/390594/165904/56203/4653/7273/8557/442721/88/859/4703/58/4892/129446"
"GO:0007094","mitotic spindle assembly checkpoint signaling",48,0.729925185655467,2.36760638652425,2.81786514984326e-08,1.48837851243851e-06,1.18934867500062e-06,1405,"tags=46%, list=5%, signal=44%","83540/991/220134/699/5347/221150/1063/9212/10403/147841/55143/57405/701/11130/332/57082/7272/891/9319/56155/83903/4085"
"GO:0071173","spindle assembly checkpoint signaling",48,0.729925185655467,2.36760638652425,2.81786514984326e-08,1.48837851243851e-06,1.18934867500062e-06,1405,"tags=46%, list=5%, signal=44%","83540/991/220134/699/5347/221150/1063/9212/10403/147841/55143/57405/701/11130/332/57082/7272/891/9319/56155/83903/4085"
"GO:0071174","mitotic spindle checkpoint signaling",48,0.729925185655467,2.36760638652425,2.81786514984326e-08,1.48837851243851e-06,1.18934867500062e-06,1405,"tags=46%, list=5%, signal=44%","83540/991/220134/699/5347/221150/1063/9212/10403/147841/55143/57405/701/11130/332/57082/7272/891/9319/56155/83903/4085"
"GO:0051985","negative regulation of chromosome segregation",52,0.702810251581754,2.31044049427867,2.8377092706168e-08,1.48837851243851e-06,1.18934867500062e-06,4254,"tags=58%, list=15%, signal=49%","83540/991/220134/699/5347/221150/1063/9212/10403/147841/55143/57405/701/11130/332/57082/7272/891/9319/56155/83903/4085/9184/55055/9735/5885/3619/348654/26271/54908"
"GO:0106106","cold-induced thermogenesis",153,-0.565400400547934,-2.01124137377613,3.28220927384342e-08,1.70729133632814e-06,1.36427976602208e-06,3760,"tags=30%, list=13%, signal=26%","3596/23090/133522/7480/8864/10644/23175/3910/3033/57406/4858/9444/57561/153/23228/7099/63976/2171/5608/10400/83401/338557/4883/2034/7253/5746/249/64641/216/43/2180/11096/154/3953/857/50486/948/155/5021/33/1149/9370/2167/3952/89/6588"
"GO:0006066","alcohol metabolic process",356,-0.467774819401383,-1.81173575128178,4.77655825069008e-08,2.46423423195438e-06,1.96914541171676e-06,2917,"tags=21%, list=10%, signal=19%","9420/1559/9023/5336/23461/27233/5444/51302/10858/9444/407019/54884/6622/1071/8029/220/55902/57104/1080/130/8611/1050/1562/217/10170/1583/653/8613/2246/7436/5321/847/1581/1576/5745/1591/6121/1910/2770/115330/650/8644/216/654/1544/3479/117/441282/158835/3953/116255/8854/9971/5959/117283/84649/1066/126/1646/6718/3991/1645/1543/33/127/100289017/131/5105/5950/124/125/3973/338/3952/91734/442038"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",51,0.706621459185352,2.3239830364092,5.17919114074055e-08,2.62885718063073e-06,2.10069399579443e-06,4254,"tags=59%, list=15%, signal=50%","83540/991/220134/699/5347/221150/1063/9212/10403/147841/55143/57405/701/11130/332/57082/7272/891/9319/56155/83903/4085/9184/55055/9735/5885/3619/348654/26271/54908"
"GO:1905819","negative regulation of chromosome separation",51,0.706621459185352,2.3239830364092,5.17919114074055e-08,2.62885718063073e-06,2.10069399579443e-06,4254,"tags=59%, list=15%, signal=50%","83540/991/220134/699/5347/221150/1063/9212/10403/147841/55143/57405/701/11130/332/57082/7272/891/9319/56155/83903/4085/9184/55055/9735/5885/3619/348654/26271/54908"
"GO:0071168","protein localization to chromatin",61,0.671063904716557,2.24694325694444,5.70803615563241e-08,2.87411036508403e-06,2.29667341066203e-06,4693,"tags=48%, list=17%, signal=40%","5347/8370/1058/51176/8360/8363/8365/8367/157570/8335/8294/8362/2146/8970/554313/4796/2099/121504/3012/142/8366/5885/8364/55656/51548/3720/51588/23613/84629"
"GO:0014897","striated muscle hypertrophy",92,-0.645020879795633,-2.13928286923308,5.89264539156342e-08,2.94351667416668e-06,2.35213531168672e-06,1098,"tags=24%, list=4%, signal=23%","7373/2308/5997/3479/9472/32/8013/406937/5468/148/28999/221476/4624/90523/3952/84676/4653/7273/8557/859/8048/4625"
"GO:0014902","myotube differentiation",134,-0.584670169207569,-2.03381706329054,5.95159598652239e-08,2.94955473536787e-06,2.35696026718641e-06,2462,"tags=25%, list=9%, signal=23%","92304/552/130827/56603/1827/30846/4856/405754/284358/4208/577/92737/3479/84814/858/93649/11096/101929726/246329/493829/4656/6261/56203/4654/4842/150572/6123/859/89/58/4618/131377/779"
"GO:0051147","regulation of muscle cell differentiation",152,-0.571773626681714,-2.03137863238257,6.98717538810689e-08,3.43572514787068e-06,2.74545427667555e-06,4345,"tags=34%, list=15%, signal=29%","4773/28514/6935/693175/221662/4487/8324/5587/4303/150094/8536/79365/1906/284217/4855/407007/406911/5465/56603/1827/2254/3908/6300/4856/348093/284358/4208/3084/150921/5997/650/3815/3479/5629/84814/91807/9472/93649/2069/406937/407006/493829/4656/221476/56203/4654/150572/6123/859/89/4618"
"GO:1990845","adaptive thermogenesis",170,-0.551370477794702,-1.984480164694,7.32278707820081e-08,3.54535552847661e-06,2.83305883883753e-06,3760,"tags=30%, list=13%, signal=26%","3596/23090/133522/7480/8864/10644/23175/3910/3033/57406/4858/9444/57561/153/23228/7099/63976/2171/5608/10400/83401/338557/4883/2034/7253/5746/148811/291/249/64641/6344/216/6285/43/2180/11096/154/3953/857/7352/50486/948/155/5021/33/1149/9370/2167/3952/89/6588"
"GO:0003007","heart morphogenesis",270,-0.495943922545306,-1.87275784874409,7.29181859987773e-08,3.54535552847661e-06,2.83305883883753e-06,2064,"tags=17%, list=7%, signal=16%","4838/140706/23768/115701/2253/3725/6862/7010/653/10395/4208/10252/54798/64321/9510/3084/7048/1901/10060/6586/650/5629/7049/7122/10660/11096/27063/8854/55273/51676/70/79933/5950/6261/4624/4887/85366/4634/7273/7135/8557/859/7134/118461/4625/4633/129446"
"GO:0034508","centromere complex assembly",31,0.791906103739893,2.30250367593815,7.5204199285635e-08,3.61324603285333e-06,2.88730947518493e-06,3310,"tags=55%, list=12%, signal=49%","55355/9787/1063/1058/1062/11339/2491/64105/387103/401541/201254/55839/3020/9735/79172/64946/54069"
"GO:0007088","regulation of mitotic nuclear division",118,0.564377902587136,2.08776304573383,8.25836757757715e-08,3.93773981312656e-06,3.14660927317892e-06,4832,"tags=45%, list=17%, signal=37%","4751/11065/83540/9088/991/220134/699/5347/995/9787/221150/1063/9212/10403/6790/147841/55143/57405/4288/701/11130/332/57082/7272/9700/891/157313/9319/56155/83903/4085/286151/1111/1104/9184/10040/655/27085/55055/9735/5885/3619/348654/23636/26271/55512/54908/51529/1761/51451/1613/8877/51434"
"GO:0061982","meiosis I cell cycle process",141,0.531587225069188,2.02180334043833,1.00913271952384e-07,4.7755498772053e-06,3.81609508024132e-06,4710,"tags=38%, list=17%, signal=32%","400629/9088/7153/84072/991/5347/995/10403/6790/9232/9133/225689/11130/83990/57082/146956/9700/1164/9134/5888/9319/10635/8438/25788/993/898/197342/84944/644186/10388/84057/10609/675/80010/2177/201254/283129/4603/147872/5889/994/5885/9985/378708/79703/84464/26271/10919/54514/51547/11077/26255/1761/56154"
"GO:0030049","muscle filament sliding",17,-0.898915093276547,-2.12636566780019,1.06935180262818e-07,5.02276137741924e-06,4.013639366031e-06,472,"tags=47%, list=2%, signal=46%","4626/4624/85366/7273/8557/7134/4625/4620"
"GO:0045930","negative regulation of mitotic cell cycle",226,0.460554421507158,1.87672779992492,1.24557629314348e-07,5.80715347336671e-06,4.64043939854935e-06,3579,"tags=27%, list=13%, signal=24%","990/83540/9088/3624/991/220134/699/5347/51514/221150/1063/9212/983/10403/147841/144455/55143/57405/701/11130/63967/332/57082/146956/7272/891/339479/4582/9319/56155/2146/83903/4998/5988/90381/9368/4085/641/197342/1111/5017/57795/135458/2177/9184/10040/29980/580/655/27085/55055/9735/595/5885/8870/672/29933/11200/1032/3619/10263"
"GO:0055117","regulation of cardiac muscle contraction",83,-0.649814846642038,-2.11658625642714,1.39563435704463e-07,6.4589137082639e-06,5.16125461142357e-06,1375,"tags=25%, list=5%, signal=24%","59272/57644/5997/5350/274/79041/6331/287/1756/857/148/57158/29119/845/3270/477/4842/859/487/10345/100507537"
"GO:0010959","regulation of metal ion transport",361,-0.453228870348016,-1.75792366136089,1.52906473675329e-07,7.02476894388703e-06,5.61342398171897e-06,3809,"tags=24%, list=13%, signal=21%","7220/5587/3596/931/5142/3788/493/444/150094/84502/5957/286183/54106/7402/6347/196527/6640/1950/5311/5621/816/56704/6324/782/1193/7225/482/150/28954/130497/6622/2946/7881/1812/4638/786/3787/6387/30820/154215/54997/59285/781/6376/1813/5187/486/10060/6327/3356/6330/5350/117532/274/79041/6331/287/9472/3753/117/1756/55800/825/154/857/57158/1908/845/3270/100507027/5348/815/196541/30819/126755/2273/477/4842/844/88/859/487/6588/10345/201140/100507537"
"GO:0014896","muscle hypertrophy",94,-0.636722481554798,-2.11075011386139,1.60899850069035e-07,7.32146238927563e-06,5.85050880470272e-06,1098,"tags=41%, list=4%, signal=40%","2627/9759/9475/408/817/488/7133/4211/54206/5152/493/9464/5578/8470/2660/1906/5465/7373/2308/5997/3479/9472/32/8013/406937/5468/148/28999/221476/4624/90523/3952/84676/4653/7273/8557/859/8048/4625"
"GO:0120161","regulation of cold-induced thermogenesis",150,-0.571065076710856,-2.02732936744117,1.61691018765382e-07,7.32146238927563e-06,5.85050880470272e-06,3760,"tags=30%, list=13%, signal=26%","3596/23090/133522/7480/8864/23175/3910/3033/57406/4858/9444/57561/153/23228/7099/63976/2171/5608/10400/83401/338557/4883/2034/7253/5746/249/64641/216/43/2180/11096/154/3953/857/50486/948/155/5021/33/1149/9370/2167/3952/89/6588"
"GO:1901991","negative regulation of mitotic cell cycle phase transition",177,0.487327987008435,1.8942743309774,1.64028888966822e-07,7.37427019397984e-06,5.89270700363515e-06,3579,"tags=28%, list=13%, signal=25%","990/83540/9088/3624/991/220134/699/5347/51514/221150/1063/9212/983/10403/147841/144455/55143/57405/701/11130/63967/332/57082/7272/891/4582/9319/56155/2146/83903/4998/5988/90381/4085/641/1111/135458/9184/29980/580/55055/9735/595/5885/8870/672/29933/1032/3619/10263"
"GO:0003300","cardiac muscle hypertrophy",89,-0.636772212438069,-2.09482509974983,1.88501095416144e-07,8.4143680464483e-06,6.72383899886775e-06,1098,"tags=42%, list=4%, signal=40%","2627/9759/9475/408/817/488/7133/4211/54206/5152/493/9464/5578/8470/1906/5465/7373/2308/5997/3479/9472/32/8013/406937/5468/148/28999/221476/4624/90523/3952/84676/7273/8557/859/8048/4625"
"GO:0007080","mitotic metaphase chromosome alignment",62,0.660088287904133,2.22418318205766,2.53079808137305e-07,1.1185220702416e-05,8.93800018666793e-06,4254,"tags=39%, list=15%, signal=33%","83540/9928/220134/3833/221150/11004/9212/983/10403/55143/332/7272/81620/891/81930/1062/84722/3835/348235/3619/23212/27243/23636/54908"
"GO:0051155","positive regulation of striated muscle cell differentiation",44,-0.746797594824459,-2.18934658555988,2.54128783038685e-07,1.1185220702416e-05,8.93800018666793e-06,2097,"tags=36%, list=7%, signal=34%","56603/284358/4208/3084/3479/5629/91807/9472/93649/4656/56203/4654/150572/859/89/4618"
"GO:0048742","regulation of skeletal muscle fiber development",11,-0.939402609859361,-2.06531463310989,3.13205303727409e-07,1.36896818170855e-05,1.09392905059178e-05,473,"tags=45%, list=2%, signal=45%","4656/56203/4654/89/4618"
"GO:0006874","intracellular calcium ion homeostasis",300,-0.470810838398093,-1.78802668548006,3.41222128056598e-07,1.48113936137119e-05,1.18356394036619e-05,2891,"tags=21%, list=10%, signal=19%","5311/1906/2039/5336/6263/56704/1193/7225/83636/123041/23228/84239/1003/344905/6622/7224/2946/1812/6387/64072/6376/1268/1813/3061/5745/6368/286097/6357/9899/57644/3356/1991/5350/79041/9481/6366/130733/9104/287/794/858/9472/1756/2247/825/491/857/57158/1908/6547/6358/845/3270/196541/6261/284612/477/844/859/487/10345/201140/779/8048"
"GO:0034308","primary alcohol metabolic process",103,-0.611100024128582,-2.04290022192874,3.89003874928628e-07,1.6769797183567e-05,1.34005804932155e-05,2357,"tags=33%, list=8%, signal=30%","54884/220/55902/57104/130/1562/217/10170/1583/653/1576/6121/1910/650/8644/216/654/1544/3479/441282/158835/8854/5959/84649/126/1646/3991/1645/1543/127/131/5950/124/125"
"GO:0000281","mitotic cytokinesis",97,0.582506719409556,2.11458151821824,4.32294176599048e-07,1.8509248622547e-05,1.47905590819209e-05,4037,"tags=32%, list=14%, signal=28%","24137/128239/54443/10112/55165/5347/9212/1058/55143/332/9493/9700/29127/1894/11113/3925/285643/10899/1072/26586/341019/375/9727/55770/55521/3619/9110/6242/27243/22891/23636"
"GO:0055003","cardiac myofibril assembly",20,-0.861371388692975,-2.12263486271983,4.36637002470909e-07,1.85688736050804e-05,1.48382048208108e-05,869,"tags=45%, list=3%, signal=44%","5629/91807/70/7273/8557/4703/4892/8048/4633"
"GO:0001659","temperature homeostasis",184,-0.527586325501032,-1.91522447810096,4.50122984776469e-07,1.90139199072691e-05,1.51938369569902e-05,3805,"tags=30%, list=13%, signal=26%","37/3596/23090/133522/7480/8864/10644/23175/3910/3033/57406/4858/5733/9444/57561/153/23228/7099/63976/2171/1812/5608/10400/83401/338557/4883/2308/2034/7253/5746/1813/249/64641/3356/1910/1958/216/5743/43/2180/11096/154/3953/857/50486/948/155/5021/33/1149/9370/2167/3952/89/6588"
"GO:1904062","regulation of monoatomic cation transmembrane transport",274,-0.471698789719733,-1.78033884664719,4.96286532600024e-07,2.0824182907897e-05,1.66404003702661e-05,3809,"tags=26%, list=13%, signal=23%","7220/5587/3596/931/5142/3788/493/444/84502/54106/7402/196527/495/6640/79026/1906/5621/56704/6324/782/1193/482/28954/130497/6622/2946/7881/1812/786/3787/30820/54997/2903/59285/781/6376/6769/342667/486/10060/5350/117532/274/79041/6331/287/9472/3753/117/1756/825/857/2904/246329/57158/1908/845/3270/5348/196541/30819/126755/2273/477/4842/844/88/859/6588/10345/201140"
"GO:0019722","calcium-mediated signaling",239,-0.490195628924498,-1.82569626028656,5.18078670707241e-07,2.15946169101415e-05,1.72560466269724e-05,3949,"tags=26%, list=14%, signal=23%","5023/2897/222545/5587/493/5156/444/683/84502/2890/10231/3764/5311/51554/1906/5621/57007/5336/6263/79772/55784/56704/2892/1193/799/123041/28954/2494/552/2946/1012/1827/83988/3579/6401/11251/2903/1672/57644/1910/5350/64805/79041/3479/9104/287/9472/1756/10316/2904/57158/55273/845/3270/6261/477/4842/844/58529/51778/89/10345/118461"
"GO:0042391","regulation of membrane potential",462,-0.421656393760699,-1.66624014193904,5.42320168807007e-07,2.2456336463627e-05,1.79446382725753e-05,3267,"tags=25%, list=11%, signal=23%","2890/65018/56479/1139/23415/2901/4882/6640/3764/54532/1906/23111/3777/6324/8913/2892/3749/57596/3742/482/2555/57053/85358/123041/153/1134/64091/6622/7224/57528/1812/9783/1634/1080/131096/3787/3741/170572/11149/6335/4233/30820/6512/4208/9312/2903/54112/781/23316/6332/1813/11280/8001/6863/10060/401190/6327/22871/55022/3736/10242/5071/6326/6330/5350/274/3745/9481/6331/57030/287/9472/3753/348980/149461/6328/1756/6869/3737/55800/1811/154/27133/2893/9378/5649/4915/857/64208/2904/148/9127/1180/213/3739/6547/29119/340273/845/948/6329/1146/5348/1135/30819/4887/2273/2557/10369/477/4842/4653/1144/3743/88/859/10345"
"GO:0032956","regulation of actin cytoskeleton organization",347,-0.450577465413046,-1.74089436495454,5.68220678662319e-07,2.3375038898697e-05,1.8678764380107e-05,3832,"tags=24%, list=13%, signal=21%","90952/1902/5587/9647/5156/7168/8829/9037/683/90102/5295/120/29767/395/85458/9353/5345/9270/64411/1906/2039/23189/6708/4035/2824/4739/28984/85358/390/80206/130271/22998/23433/10979/5734/23500/10411/246/2044/81553/22899/6387/10178/10395/6711/4233/256949/6840/54959/6376/11346/10391/1901/6863/25802/2934/5071/10810/274/6422/6366/5629/5063/91807/6869/1073/171024/11170/6369/93661/23671/6710/51676/7111/29765/79933/1440/56203/4653/442721/88/859/4703/129446"
"GO:0043269","regulation of monoatomic ion transport",433,-0.429807096954323,-1.68920744656315,7.20475631171634e-07,2.92559588554469e-05,2.3378149852211e-05,3843,"tags=24%, list=14%, signal=21%","5028/7220/5587/3596/931/5142/3788/493/444/150094/3758/84502/5957/286183/2890/54106/7402/6347/196527/495/6640/79026/1950/3764/5311/1906/5621/816/56704/6324/782/1193/7225/482/150/28954/130497/6622/2946/7881/1812/4638/1080/786/3787/6387/30820/154215/54997/2903/59285/781/6376/6769/342667/1813/5243/5187/3768/486/10060/6327/3356/6330/5350/117532/64805/274/79041/6331/287/9472/3753/117/2564/1756/55800/825/154/144453/857/2904/246329/57158/1908/845/3270/100507027/5348/815/196541/30819/126755/2273/477/3952/4842/844/88/859/487/6588/10345/201140/100507537"
"GO:0007346","regulation of mitotic cell cycle",498,0.365093872423071,1.58748025491414,7.18129826374392e-07,2.92559588554469e-05,2.3378149852211e-05,5186,"tags=28%, list=18%, signal=23%","429/4751/990/11065/83540/9088/345643/2290/3624/9928/54443/991/2305/220134/699/5347/995/9787/51514/221150/6241/1063/9212/983/10403/6790/147841/144455/55143/57405/4288/701/11130/63967/332/57082/146956/7272/9700/1164/891/7015/9134/157313/1869/339479/4582/1062/9319/56155/2146/3169/83903/4998/5988/90381/6491/9368/4085/993/898/286151/641/197342/1111/5721/1029/4824/5017/1104/23170/675/57795/135458/2177/8317/1978/9184/10040/29980/580/655/86/10537/27085/84687/6198/55055/9735/6603/595/8193/55920/5889/994/5885/8870/672/29933/11200/1032/3619/6597/5720/10263/5087/1877/348654/6929/23636/26271/51339/55512/54908/6461/207/79915/1163/1017/51529/23513/1022/6119/1761/51451/79035/1613/8877/51434/7023/55159/84930/7040/6605/57504/79184/5777/255374/26574"
"GO:0034765","regulation of monoatomic ion transmembrane transport",304,-0.458448747864458,-1.74285099029057,7.561525537606e-07,3.05078472651873e-05,2.43785216050482e-05,3809,"tags=26%, list=13%, signal=22%","7220/5587/3596/931/5142/3788/493/444/3758/84502/2890/54106/7402/196527/495/6640/79026/3764/1906/5621/56704/6324/782/1193/7225/482/28954/130497/6622/2946/7881/1812/1080/786/3787/30820/54997/2903/59285/781/6376/6769/342667/3768/486/10060/5350/117532/274/79041/6331/287/9472/3753/117/1756/825/857/2904/246329/57158/1908/845/3270/5348/196541/30819/126755/2273/477/4842/844/88/859/487/6588/10345/201140"
"GO:1901990","regulation of mitotic cell cycle phase transition",331,0.399575124880292,1.6945140537669,8.29746647677798e-07,3.30533253195194e-05,2.64125881585911e-05,3734,"tags=24%, list=13%, signal=22%","990/11065/83540/9088/3624/9928/54443/991/220134/699/5347/995/9787/51514/221150/6241/1063/9212/983/10403/6790/147841/144455/55143/57405/701/11130/63967/332/57082/7272/9700/891/7015/9134/1869/4582/1062/9319/56155/2146/83903/4998/5988/90381/6491/4085/993/898/641/1111/5721/1029/135458/8317/9184/29980/580/86/10537/27085/84687/55055/9735/6603/595/8193/55920/5889/994/5885/8870/672/29933/1032/3619/6597/5720/10263/5087/348654"
"GO:0043434","response to peptide hormone",446,-0.420995913490153,-1.65691236492734,8.26757385017907e-07,3.30533253195194e-05,2.64125881585911e-05,3811,"tags=22%, list=13%, signal=20%","3158/5919/10000/5587/4303/8837/54206/55799/2796/1408/5295/5578/4435/6777/2890/23175/1373/4882/9882/6776/8462/3033/2660/3764/1906/79746/23189/10365/123041/407019/23371/23433/5465/8850/1395/64506/6387/2170/1583/4142/8660/2308/7253/847/2538/84709/64397/5243/249/2865/9021/23235/3164/4921/55022/1910/1958/2770/9365/5350/9314/2822/5588/3479/7049/2690/858/5320/2353/2069/8013/406937/1036/857/5468/7352/493829/10580/9971/5140/28999/1393/5166/116085/5009/9340/815/3484/5105/5950/9370/130399/6517/286753/3973/3952/88/761/8048"
"GO:0045787","positive regulation of cell cycle",331,0.398952403806848,1.69187322468415,8.46424833255789e-07,3.3505647173031e-05,2.67740341164923e-05,4363,"tags=28%, list=15%, signal=24%","429/4103/990/11065/6532/2290/9928/991/220134/699/995/9787/51514/221150/6241/9212/57057/983/10403/81610/6790/10615/144455/55143/51176/23397/225689/332/57082/9493/9700/64151/6755/891/7015/9134/51289/10635/25886/2146/3169/6491/29127/4085/1894/993/11113/10733/898/2237/1111/5753/388553/5914/84440/10051/4824/5017/675/54892/3955/79447/11187/8317/1978/79733/10926/221908/27085/6198/9555/595/55920/5889/994/5885/10755/11200/29899/9727/3619/811/5087/348654/6929/83695/23636/26271/55512/6461/9918/207/79915/5469"
"GO:0042572","retinol metabolic process",52,-0.705732724320678,-2.1327682068411,8.95194911336929e-07,3.49960047947493e-05,2.79649642783122e-05,2357,"tags=46%, list=8%, signal=42%","54884/220/57104/130/1562/10170/1576/6121/8644/216/1544/441282/158835/8854/5959/84649/126/3991/1543/127/131/5950/124/125"
"GO:0006631","fatty acid metabolic process",407,-0.429244759158773,-1.67906736173451,8.90358901385764e-07,3.49960047947493e-05,2.79649642783122e-05,4621,"tags=28%, list=16%, signal=24%","84696/84830/5264/5164/1962/10891/128/341392/22933/551/27306/142827/34/56898/6319/231/5095/23417/10449/37/9200/51703/54576/242/2110/66002/55862/114757/718/8864/79993/3990/5322/23175/23205/38/113612/3033/2182/1559/1906/283927/79746/1557/35/57406/8647/9444/11343/5730/3995/552/6622/2171/28965/2946/5465/55902/8850/83401/246/5740/1562/2170/54577/123876/8660/3248/5321/1581/148811/1576/5577/6296/10060/55301/51129/8644/1544/247/51085/5743/51179/2180/5354/32/54988/857/348158/5468/7352/2327/338328/84649/225/1066/7148/1646/57678/948/5166/1645/1543/4023/116285/53632/33/127/131/5105/9370/3952/119548"
"GO:0110053","regulation of actin filament organization",266,-0.478336222324709,-1.80131777246381,9.37155081541586e-07,3.62525674577083e-05,2.89690711810631e-05,4005,"tags=26%, list=14%, signal=22%","2059/10602/90952/1902/9647/7168/8829/9037/90102/5295/120/29767/395/9353/5345/9270/2039/23189/6708/28984/85358/80206/130271/22998/10979/5734/23500/10411/246/81553/22899/6387/10178/10395/6711/4233/256949/6840/6376/11346/10391/1901/6863/25802/2934/5071/10810/274/6422/6366/5063/6869/1073/171024/6369/93661/23671/6710/51676/7111/29765/79933/1440/56203/4653/442721/88/129446"
"GO:0062012","regulation of small molecule metabolic process",342,-0.445218348495668,-1.72097210430404,9.38857403178656e-07,3.62525674577083e-05,2.89690711810631e-05,3860,"tags=23%, list=14%, signal=20%","23417/5028/37/222545/54576/6095/493/648791/6934/150094/9965/65018/85300/1906/9023/8647/26137/9444/407019/229/552/6622/2171/5465/114897/8850/133/4199/2908/2170/54577/653/2246/8660/2308/6521/1581/5745/3356/55022/5071/1958/2770/115330/51129/650/2822/8644/654/3815/3479/5629/51085/5743/117/32/3953/857/5468/2327/338328/10580/9971/5207/84649/225/1066/5166/190/53632/33/5105/9370/2819/3973/338/3952/84676/89"
"GO:0002026","regulation of the force of heart contraction",26,-0.823931043475124,-2.17427320388858,1.01208614612262e-06,3.88418914859498e-05,3.10381746224254e-05,1035,"tags=38%, list=4%, signal=37%","5350/857/148/4624/477/4842/4634/8048/4625/4633"
"GO:0055074","calcium ion homeostasis",327,-0.450708256729846,-1.73071421754335,1.20876542235224e-06,4.61089064744544e-05,3.68451750430557e-05,2891,"tags=20%, list=10%, signal=19%","5311/1906/2039/5336/6263/56704/1193/7225/83636/123041/23228/84239/1003/344905/6622/7224/2946/1812/6387/64072/6376/1268/1813/3061/249/5745/6368/286097/6357/9899/57644/3356/1991/9365/5350/158062/79041/9481/6366/130733/9104/287/794/858/9472/1756/2247/825/491/857/57158/1908/6547/6358/845/3270/196541/6261/284612/477/844/859/487/10345/201140/779/8048"
"GO:1903115","regulation of actin filament-based movement",42,-0.742392435092527,-2.15232238228186,1.24168381325535e-06,4.70466733664506e-05,3.75945353711808e-05,1109,"tags=31%, list=4%, signal=30%","57644/5350/274/6331/287/857/29119/477/85366/859/487/7134/100507537"
"GO:0051783","regulation of nuclear division",145,0.507123763126488,1.93195628722453,1.24829908678062e-06,4.70466733664506e-05,3.75945353711808e-05,4832,"tags=39%, list=17%, signal=33%","4751/11065/83540/9088/84072/991/220134/699/5347/995/9787/221150/1063/9212/10403/6790/147841/55143/57405/4288/701/11130/332/57082/7272/9700/891/157313/9319/10635/56155/83903/4085/286151/1111/388553/1104/9184/10040/655/27085/55055/9735/5885/3619/811/348654/23636/26271/55512/54908/51529/1761/51451/1613/8877/51434"
"GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",42,-0.741101095323748,-2.14857856788385,1.30046107478509e-06,4.87208452660556e-05,3.89323497200698e-05,2772,"tags=48%, list=10%, signal=43%","444/84502/6263/56704/1193/2946/5350/79041/287/9472/1756/57158/845/3270/196541/6261/477/844/10345/201140"
"GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum",44,-0.727209036284886,-2.13191985567769,1.45492984415777e-06,5.41853753794615e-05,4.32990021512664e-05,2772,"tags=45%, list=10%, signal=41%","444/84502/6263/56704/1193/2946/5350/79041/287/9472/1756/57158/845/3270/196541/6261/477/844/10345/201140"
"GO:0007062","sister chromatid cohesion",60,0.633920916596527,2.11100763886813,1.5263213261869e-06,5.65098025118846e-05,4.51564290806256e-05,3437,"tags=33%, list=12%, signal=29%","84072/991/699/5347/151648/113130/701/9700/157570/83903/642636/27127/2237/79075/3835/151246/9555/5889/5885/9985"
